tweet_text,cyberbullying_type
@femfreq You cannot make this shit up. It writes itself!,not_cyberbullying
I feel like this is necessary today: http://t.co/W70c7yjnpY,not_cyberbullying
Why are Annie and Lloyd cooking that for breakfast? #mkr,not_cyberbullying
"Remember RogueStar, dude that doxxed and led the mob against many, &amp; never delivered on 1st kickstarter? Has another https://t.co/6nbX7dXCvu",not_cyberbullying
"Preciso fazer um script de 10 minutos sobre bullying, Morra lÃ­ngua portuguesa ; Morra Professora !",not_cyberbullying
I appreciate every donation received. But ppl that threaten to pull funding if I don't say the things they want to hear can fuck themselves.,not_cyberbullying
RT @cvoter: The only way Global Media can pay respect to #CharlieHebdo martyrs is by reprinting and republishing them. Again &amp; again &amp; agaiâ€¦,not_cyberbullying
"New Idea headline: ""#MKR shock! What are they hiding?"". Pretty sure they're hiding any ability to actually cook.",not_cyberbullying
:D,not_cyberbullying
"I'm with manu, if camping was involved I wouldn't show up either #MKR",not_cyberbullying
"Can't believe he did that AGAIN. Jesus. Hey dudes? Don't do that. Not ever. Ask yourself, would I do this to a guy? No? Then fucking STOP.",not_cyberbullying
"@discerningmumin We didn't overturn elections in either place, the people did, and the people have that right, as long as they elect new ppl",not_cyberbullying
"ethics in journalism. ETHICS. IN. JOURRRRRRRNALISM. No wonder he's friends with that walking burrito fart, milo.",not_cyberbullying
"You aren't just one person. There are many of us, and we all have voices. But more than that, we have resources, experience, and passion.",not_cyberbullying
"@stockputout not that high yet. Only like 1800 I think. I'm not even as geared as I should be, I haven't been playing that much.",not_cyberbullying
Preseason,not_cyberbullying
They need a couple of 8's? #MKR,not_cyberbullying
"Borad St Bully ,",not_cyberbullying
@anbaari16 Looks like things have turned around and the Daesh are now very quick to run away.,not_cyberbullying
I feel like change is gonna happen soon.,not_cyberbullying
stan got this A+ last word before blocking me: Ever heard of caustic #sarcasm? Rename yourself @yesyoureaBellend Thanks Awfully *mwah!* xxx,not_cyberbullying
@Slim_chaney I LOVE YOU,not_cyberbullying
Whether life's disabilities left you outcast bullied or teased rejoice and love yourself today cause babyyy u where born this way!!!!,not_cyberbullying
@JetsDoIt93 thankssss Joey!,not_cyberbullying
@Vrais66 And these. http://t.co/V3cf0aGlcp,not_cyberbullying
god bless my mom for bringing home chinese food,not_cyberbullying
"@YesYoureSexist If anyone is interested in contributing to the project in their discipline, I have an Excel template you can go to town on.",not_cyberbullying
whats Ja'mie doing in #MKR ? #summerheightshigh @ChrisLilley http://t.co/9npCYLVNLl,not_cyberbullying
Have you ever wondered where the idea of the 72 virgins comes from in Islam.  Here is the Hadith describing it. http://t.co/I978JpdfV2,not_cyberbullying
@aninkyaffair I am jealous.,not_cyberbullying
LIKE THE TIME IN SCHOOL WE GOT FREE LUNCH AND THE COOL KIDS BEAT US UP.,not_cyberbullying
@Matt_Cooke86 Nutrition is key to closing the .#Aboriginal life expectancy gap http://t.co/IHtNiRJMa9 @croakeyblog http://t.co/ktnqAD0TM3,not_cyberbullying
"It's refined and it's pretty. Like us!Seriously, someone get these girls English lessons, they have no idea what they're saying. #MKR",not_cyberbullying
#HowToGetAwayWithMurder? Serve raw #Spatchcock! #MKR #MKR2015,not_cyberbullying
Its great to hear @danyneville voice after a long day at work â™¥,not_cyberbullying
FFS,not_cyberbullying
It was difficult. I questioned if it was a good idea until someone in the crowd came forward for a hug &amp; started crying. Then I was crying.,not_cyberbullying
I don't know how some people can talk about how often they get drunk on Facebook or Twitter. #KeepItClassy,not_cyberbullying
@RafayAgha I don't like people being bullied. I am the voice for the voiceless.,not_cyberbullying
When I have children and if I have a girl I'm naming her Frankie cause its such a cute fricking girl name omg..,not_cyberbullying
"you call me up again just to break me like a promise, so casually cruel in the name of being honest.",not_cyberbullying
"Kat and Andre celebrating bad cooking, bad attitude and strategic scoring. Absolute champs. #hell #MKR",not_cyberbullying
"@Palle_Hoffstein @CranBoonitz FreeBSD keeps getting emails about firing me, as well. Y'know, the open source OS i used to contribute to.",not_cyberbullying
Weâ€™re blowing up the sky like the fifth of November,not_cyberbullying
".@SlutWalkTO @JustLaurenB @Filotto @TheGags29 @bowtie_guy14 @MyLostGadget @LostSailorNY Agreed, sure but what does that have to do w #Page3?",not_cyberbullying
"@MisGrace @GBabeuf @RJennromao @DavidJo52951945 @Novorossiyan @gbazov @NewsCoverUp @rougek68 Russia, 157 out of 168 nations on pess freedom.",not_cyberbullying
My manager just killed a fucking bee in my hair....wtf,not_cyberbullying
#np Anti-Bully Zone by @charleshamilton.....one of my favorite beats/songs CH has ever done. so fucking deep.,not_cyberbullying
"Like, we've all got our own shit happening, but we've got to do better.",not_cyberbullying
#MKR did they even have chickens back in caveman times Pete?,not_cyberbullying
"take that Kat &amp; Andre, scum of the earth LOL #mkr. I just can't with them... #mykitchenrules.",not_cyberbullying
"@TherealTaraji Ck us out www.hbhliveapparel.com Sending out a positive messg ""Live"" Health Awareness, stop, gang, drug abuse, bullying ect",not_cyberbullying
@halalflaws @haroonstyles @AMohedin @islamdefense @greenlinerzjm Only two verses and we are making progress.,not_cyberbullying
RT @anildash: A friend's Facebook acct might get shut down because their legal name isn't the name they use/are known by. Anyone at FB knowâ€¦,not_cyberbullying
Bad bad food. Plain and simple Kat. #MKR,not_cyberbullying
Hey Hey! Ho Ho! Union Bullying is Getting Really Old and Has to Stop http://t.co/8FISDJ4,not_cyberbullying
"@CavusSeyit I have no idea what makes you think that you are clever, because so far every one of your tweets has been moronic.",not_cyberbullying
"Stinky ass people, then they wonder why I don't come to school",not_cyberbullying
Will @Channel7 be offering us a pension... Seems that this season of #MKR2015 is never going to finish.. #MKR,not_cyberbullying
Wait did I see Pete &amp; Manu flying cattle class on Jetstar? Even I don't sink that low. ðŸ˜‚ #MKR,not_cyberbullying
@IHatebd I apologize if I wasn't clear. I think that statement is equally racist as the original tweet was sexist.,not_cyberbullying
vomit. #stopwadhwa2015 http://t.co/78tLSv56cs,not_cyberbullying
"while everybody went to school, i enjoyed my day in my bed sleeping. #feelingbetter",not_cyberbullying
great ball handling skills Will. Lloyd from #mkr could show you how its done,not_cyberbullying
"RT @Witchsistah: The Entire History of Anti-Racism, from My Birth To Now #TimWiseBookClub",not_cyberbullying
RT @wadhwa: I can't believe my Wikipedia page is under attack again. Don't they have policies against all this?,not_cyberbullying
"@iyad_elbaghdadi You are wrong about that. By definition, if they are really Muslims, they are terrorist.",not_cyberbullying
Accidentally numbed half my mouth. Dribbling everywhere.,not_cyberbullying
@AlwaysWrightHoe LMFAOOOOOOOOOOOOOOOOOOOOOOOOOO BRUH STOP!,not_cyberbullying
"@alwalawalbaraaa @DanieleRaineri LOL.  Making excuses for attacking the Kurds I see. But everything ISIS holds was stolen, including Raqqa.",not_cyberbullying
Another bloody instant restaurant week?!?! Seriously! They just jumped the shark riding two other sharks powered by shark power #MKR,not_cyberbullying
Hahahahaha blonde moment! #mkr,not_cyberbullying
"@obsurfer84 There is no ""interpretation"" to ""I was six years old"". Only Taquiyya Muslims trying to lie about it.",not_cyberbullying
I liked a @YouTube video http://t.co/gtYIRAo Bullying e Rodeios - #Vlog,not_cyberbullying
69% of Children Suffer Bullying at School =&gt; http://t.co/dAdyUj9 #bullying #cyberbullying,not_cyberbullying
"@taliyada @PatyCipriano AI CREDO, olhao bullying  :/  Mano, eu sou um gÃªnio, claro que eu vou pra Corvinal (H) HSUAHSUAHUSHAU AQUELES",not_cyberbullying
"pain make your way to me, to me",not_cyberbullying
@diesel_frost but since most of the victims are women I guess you can't be arsed to give a shit about them.,not_cyberbullying
Aussie #mkr judges need to be Aussies I'm sorry ... &amp; ones who know how to comb their hair &amp; look presentable... AUSSIE contestants too pls!,not_cyberbullying
"RT @uk_expat: ISIS executing 'educated, professional women' http://t.co/6RezldQK9T #Daesh http://t.co/akK6sMvTnm",not_cyberbullying
"@morangutan AndrÃ©s, Â¿porquÃ© tanto bullying a Mario?  Ã‰l aporta con ideas y propuestas. Sugiero parar tanta mala onda.",not_cyberbullying
"Users want transparency in abuse systems, but there's a difficulty in this. It can allow people to game the system.",not_cyberbullying
Waiting @ thee orthodontist. Just wish it was actually for ME. (.___.),not_cyberbullying
"@TGF174 this is both season 2015 and 2016. Next they'll advertise it as ""continuing after the tennis."" #MKR",not_cyberbullying
Just wanna go home school gay...,not_cyberbullying
@JohnCena Don't be a Brahma Bully?,not_cyberbullying
"RT @jlgimenez85: #mkr Annie- go ahead, punch her in the ovaries!",not_cyberbullying
I can't trust a soul.,not_cyberbullying
"Haaaa, please let Kat/Andre go to sudden death! #MKR",not_cyberbullying
"@tpstigers it depends on how you define meaningful. if 3 people listen to you vs 30k, there's a huge difference in voice.",not_cyberbullying
"Dumb idea to put armed guards in schools. That would be the dumbest job on the planet. So boring, waiting to kill some crazy gunman. #dumb",not_cyberbullying
ethnicity,not_cyberbullying
Can I holla at you??? Lol,not_cyberbullying
@bradybaggett @LUVSHINECAFE Does talking to a few tell me how many want to kill apostates or implement Sharia?,not_cyberbullying
"RT @JakeM_1998: RT BillSpindle: It's all about power at the top, but for fighters on the ground #Tikrit is religious war on both sides â€¦",not_cyberbullying
No u. http://t.co/zOr0eWahSS,not_cyberbullying
@RaikonL ok yeah i am.,not_cyberbullying
Where are they camping? Wasn't paying attention #mkr,not_cyberbullying
We only got a few more weeks until school ends praise god,not_cyberbullying
"@Zoebeastt Wow that undocumented, confirmation bias-stinking comment sure convinces no one!",not_cyberbullying
Bout to get my keys made,not_cyberbullying
RT @Kurdsnews: Turkish state has killed 241 children in last 11 years http://t.co/JlvkE1epws  #news  ##GoogleÃ‡eviriciTopluluÄŸuKÃ¼rtÃ§eyideEâ€¦,not_cyberbullying
Really miss my classmates n schoolmates. See you all soon people,not_cyberbullying
rape is real..zvasiyana nema jokes about being drunk or being gay or being lesbian...rape is not ones choice or wish..thtz where the sensitivity is coming from,cyberbullying
You never saw any celebrity say anything like this for Obama: B Maher Incest Rape 'Joke' S Colbert Gay 'joke' K Griffin beheading 'joke',cyberbullying
"@ManhattaKnight I mean he's gay, but he uses gendered slurs and makes rape jokes",cyberbullying
RT @Raul_Novoa16: @AliciaBernardez @Alex_Aim @_mecaesmal  feminazi,cyberbullying
Rape is rape. And the fact that I read one post about a guy getting raped and the comments are calling him gay and he should be happy...? stfu and I really hope no one takes this as a joke tf you own no ones body. You have no rights to do whatever you want to someone else.,cyberbullying
"@coiny Also, it's hard to take a company seriously re: harassment when the game has rape jokes &amp; gay jokes and treats women the way it does.",cyberbullying
"Idgaf if you are gay, lesbian, bisexual, or whatever the fuck you are, you don't fuck make a rape joke and think it's fucken ok",cyberbullying
"#GermanProfessor gives meaning to term FemiNazi.Doesn't hire ""Indian Men"" bcz of ""Indias's Rape Problem""",cyberbullying
RT @mcclure111: #DontDateSJWs #ThatWouldBeAViolationOfTheRestrainingOrder,cyberbullying
So I call you female Iâ€™m basically calling you a bitch ?,cyberbullying
"Simple things please simple minds. @pumpkinking39 I'm not sexist but dammit, the best jokes are.",cyberbullying
I know the worst feeling for a female gotta be when they break a nail I can just tell that shit hurt like a bitch,cyberbullying
"SO HILARIOUS U WRITE UR OWN MATERIAL? @JesseElJefe A lot of ppl call me sexist. But those ppl are women, and their opinions don't matter.",cyberbullying
"â€œWe voted for a guy who said heâ€™d rather have a dead son than a gay one, claimed POC werenâ€™t â€˜even good for procreation anymoreâ€™, &amp; told a female politician the only reason he wouldnâ€™t rape her was bc she was ugly, but please donâ€™t think weâ€™re sexist, homophobic, or racist.â€",cyberbullying
"I always get fucking pissed when I see a man joke about the sexual abuse of another man. â€œWow. Please she should come &amp; rape me too, some of us want.â€ â€œMans is complaining. Nigga you gay? â€ What foolishness, mocking and minimizing someone's pain for bants. Are you okay at all?",cyberbullying
